0.405um,0.56um,0.83um,1.15um,1.5um,2um,2.65um,3.5um,4.6um,5.85um,7.25um,9um,11um,13um,15um,17um,19um,21um,23.5um,26.5um,29.5um,32.5um,35.5um,38.5um
7,36,82,76,220,311,255,39,18,11,4,0,0,0,1,0,0,0,0,0,0,0,0,0
15,51,113,92,278,338,239,42,22,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0
8,54,96,102,257,361,259,48,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,68,118,109,284,355,181,45,28,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0
13,65,104,85,281,365,244,37,26,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12,56,116,109,270,320,229,44,30,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0
13,55,125,95,275,356,234,34,28,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
18,67,126,88,289,322,225,44,23,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11,56,112,84,270,354,223,50,25,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7,43,107,73,274,356,255,45,31,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0
10,58,98,88,262,355,235,48,24,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,60,97,108,288,365,201,44,25,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0
8,53,102,76,285,357,224,59,32,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,65,116,88,268,357,222,42,29,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,78,119,114,249,384,219,39,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,58,144,88,255,316,230,44,33,7,0,4,0,1,0,0,0,0,0,0,0,0,0,0
7,52,92,85,276,381,278,64,30,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7,79,129,95,284,350,201,38,38,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0
10,71,105,88,267,354,217,39,32,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0
7,54,111,114,277,326,220,43,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,46,129,88,262,343,240,50,18,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11,55,111,94,284,404,225,48,23,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0
7,57,87,83,263,364,237,42,21,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0
11,66,116,101,272,340,218,34,36,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0
13,49,125,98,253,350,209,49,32,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
17,56,103,92,230,351,248,48,24,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0
15,46,115,86,263,339,230,42,30,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
16,64,123,90,271,327,233,43,28,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
11,46,121,68,254,392,248,45,28,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6,55,134,87,275,326,242,41,35,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,56,109,119,283,324,227,44,20,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14,63,113,82,269,352,226,43,22,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0
9,46,119,101,282,360,202,41,29,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0
10,63,100,82,284,317,240,58,40,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0
9,54,154,110,273,344,222,43,30,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0
10,69,109,99,273,345,263,56,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,39,129,100,285,353,223,42,29,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0
8,43,91,82,246,355,243,39,24,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0
12,57,100,107,301,352,245,50,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,62,100,80,243,374,226,40,31,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7,60,98,92,297,334,214,35,35,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0
8,50,105,89,262,319,254,45,25,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,60,109,121,284,348,249,44,29,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,65,109,91,285,360,251,39,27,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8,47,106,75,259,348,235,45,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,53,109,101,271,344,217,53,23,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,49,102,84,267,349,250,60,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,49,109,76,229,357,227,48,40,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0
8,48,101,88,238,362,222,37,35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,44,101,68,216,323,250,51,31,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0
6,30,87,58,219,324,246,51,31,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0
6,37,80,73,210,357,242,59,26,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0
6,45,73,76,247,320,254,35,26,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,37,39,158,265,301,76,45,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,21,52,43,187,264,261,60,44,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,11,42,41,160,265,305,62,50,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0
0,6,19,20,63,182,261,70,58,16,3,4,1,0,0,0,0,0,0,0,0,0,0,0
1,5,16,16,46,149,252,75,60,22,9,6,1,0,0,0,0,0,0,0,0,0,0,0
1,8,23,26,79,194,273,72,69,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,38,89,68,215,363,235,49,24,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0
5,39,72,59,227,318,324,53,24,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4,33,101,74,206,337,238,56,34,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0
5,35,75,58,229,321,257,64,42,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,41,106,87,244,359,254,48,33,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2,40,66,60,207,333,278,49,28,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6,42,91,58,216,350,248,53,32,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8,54,101,78,224,322,281,44,19,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,34,88,84,234,343,227,51,36,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0
7,54,98,86,224,312,248,54,33,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0
12,37,82,64,228,325,251,53,44,9,3,0,0,0,1,0,0,0,0,0,0,0,0,0
6,37,86,82,205,355,261,50,27,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0
3,42,83,73,218,318,244,44,30,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,35,101,73,243,365,266,49,22,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
9,34,80,72,242,305,233,62,33,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0
6,44,79,76,220,335,253,59,25,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,44,77,69,210,357,245,58,47,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0
9,38,85,74,241,332,250,56,35,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0
12,44,74,82,252,334,249,55,27,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10,55,99,87,299,335,257,45,27,10,7,1,1,0,0,0,0,0,0,0,0,0,0,0
11,43,98,70,250,374,248,35,29,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0
8,55,121,97,297,357,250,42,36,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0
3,71,108,92,282,336,220,52,34,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
15,56,109,81,278,372,200,41,29,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7,62,118,87,245,356,232,48,34,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0
14,53,121,90,301,364,211,45,27,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0
5,46,108,87,241,349,242,45,38,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0
5,52,99,87,231,333,240,57,37,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0
7,48,101,79,268,375,244,44,28,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,41,103,66,232,319,250,51,34,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9,26,69,68,227,344,228,57,37,9,2,0,1,1,0,0,0,0,0,0,0,0,0,0
3,49,97,90,260,361,201,48,40,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0
7,24,75,64,191,330,264,49,33,9,3,2,1,0,0,0,0,0,0,0,0,0,0,0
5,32,56,71,225,342,270,51,34,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5,28,88,60,194,329,274,46,43,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7,40,96,75,243,369,234,45,32,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0
9,52,98,90,256,369,224,52,37,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0
13,40,111,106,265,322,261,56,21,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0
10,43,91,94,264,310,244,58,31,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0
5,51,107,70,239,333,265,58,33,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0
4,51,115,87,246,341,262,55,31,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0
9,44,100,84,258,321,203,45,41,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0
7,46,108,79,262,363,230,42,33,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8,55,89,79,267,376,232,51,28,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9,49,105,76,248,332,253,34,33,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0
11,62,111,107,282,356,250,60,17,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0
8,49,100,104,252,331,270,29,30,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9,60,92,100,256,369,245,41,33,8,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3,56,130,81,250,319,243,45,35,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
6,34,93,94,237,350,245,45,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24,69,51,176,319,259,59,38,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0
8,39,102,85,250,340,256,50,31,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0
3,47,89,75,261,353,235,52,37,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0
11,23,75,64,229,338,264,60,48,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0
7,25,57,61,193,328,257,67,33,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5,48,71,66,249,323,252,61,30,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0
8,62,78,78,248,347,238,63,28,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7,39,94,65,273,347,271,40,38,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0
9,41,93,69,243,351,246,63,32,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4,53,97,85,274,315,240,38,25,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,54,102,78,254,309,260,29,24,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12,69,139,107,269,347,225,55,28,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
5,55,109,72,240,346,252,51,27,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0
10,55,98,91,261,368,248,42,34,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0
8,62,86,86,261,336,230,52,34,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0
11,44,124,92,245,360,256,59,26,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6,51,87,77,240,336,247,56,30,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0
12,44,87,73,293,361,238,45,28,6,4,1,1,1,0,0,0,0,0,0,0,0,0,0
9,69,110,63,271,343,224,45,38,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6,40,76,86,243,336,242,48,34,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0
4,43,124,70,249,376,237,45,27,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3,39,83,72,218,366,262,53,33,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6,45,85,77,246,325,244,64,32,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
8,46,83,85,230,369,262,43,27,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,39,86,84,221,344,255,45,25,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0
8,53,124,95,287,344,230,42,31,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,49,121,86,285,347,229,51,31,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10,56,118,102,265,364,224,42,28,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8,46,112,81,282,352,243,48,27,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0
9,48,103,62,253,336,242,46,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,53,103,86,264,348,239,50,31,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8,51,98,75,232,369,226,57,37,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0
10,46,94,80,259,357,266,55,35,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,44,85,71,221,325,266,54,31,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0
6,50,83,67,212,344,244,60,36,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0
13,38,82,72,266,367,255,55,33,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6,34,55,90,229,342,262,41,40,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,44,86,67,215,341,271,62,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,53,93,89,218,339,250,46,29,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10,44,88,82,238,370,268,48,22,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,55,92,86,221,328,253,47,30,9,2,1,1,1,0,0,0,0,0,0,0,0,0,0
4,53,83,88,222,331,248,48,35,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0
4,39,94,81,214,344,255,56,29,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0
13,44,78,71,251,316,238,59,34,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0
11,43,96,95,236,325,272,48,21,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2,54,84,63,268,332,243,58,31,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0
14,42,86,73,252,331,245,56,44,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0
6,44,87,82,255,348,247,49,35,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,40,89,86,207,328,267,51,29,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0
6,43,88,73,245,320,215,54,51,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0
7,40,93,68,243,344,244,62,29,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4,38,71,62,231,346,247,60,41,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,60,86,88,246,365,258,47,26,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,41,92,68,248,361,248,54,31,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,48,101,85,256,325,255,56,25,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0
5,42,80,59,213,351,250,51,36,9,2,3,2,1,1,0,0,0,0,0,0,0,0,0
3,33,74,68,229,317,265,52,30,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,35,88,73,238,336,262,57,28,5,2,3,0,1,0,0,0,0,0,0,0,0,0,0
5,31,82,67,243,335,246,51,29,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12,36,83,77,208,351,259,48,36,10,0,1,1,0,1,0,0,0,0,0,0,0,0,0
4,54,88,85,236,366,239,44,25,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0
10,41,103,63,234,320,253,53,32,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,56,93,80,253,369,247,46,33,10,4,0,0,1,0,0,0,0,0,0,0,0,0,0
6,50,79,87,262,330,268,64,21,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4,43,100,73,238,318,235,64,27,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5,34,64,74,221,319,234,53,51,10,5,3,0,0,0,0,0,0,0,0,0,0,0,0
7,33,58,54,194,301,260,66,34,10,2,2,1,0,0,0,0,0,0,0,0,0,0,0
5,28,84,71,234,340,271,66,39,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4,35,73,81,233,348,248,60,26,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0
8,28,85,63,198,346,228,52,36,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0
10,63,107,88,244,362,233,48,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,51,82,83,284,376,260,53,36,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0
7,45,107,85,222,360,242,54,26,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,46,80,70,239,348,260,55,31,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0
10,45,96,78,230,323,244,53,30,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0
9,41,89,55,194,322,249,64,37,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0
4,44,71,67,213,328,256,50,30,8,5,1,1,0,0,0,0,0,0,0,0,0,0,0
2,53,88,70,244,323,248,51,32,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0
12,52,107,76,246,331,252,43,30,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4,37,98,89,227,351,241,56,32,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,31,95,81,238,343,252,56,33,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0
6,46,90,74,247,331,246,49,34,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0
8,50,75,74,238,330,261,55,28,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0
4,39,95,72,215,333,272,72,30,11,3,1,0,1,0,0,0,0,0,0,0,0,0,0
10,43,92,76,259,351,233,33,21,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,24,74,79,215,336,267,75,52,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,27,63,56,210,309,283,70,29,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0
5,36,65,53,195,296,268,62,37,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2,39,66,66,217,299,244,62,38,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0
7,21,56,53,197,302,291,58,40,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3,35,53,49,214,328,277,60,33,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3,36,69,64,201,290,279,64,36,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,29,73,46,202,306,256,51,46,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2,33,80,66,220,334,258,44,41,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0
7,39,109,101,259,372,219,50,32,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,41,98,89,248,343,259,55,21,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2,43,66,69,230,325,248,54,35,14,3,1,1,1,0,0,0,0,0,0,0,0,0,0
7,26,69,65,225,302,275,48,47,11,5,3,3,1,0,0,0,0,0,0,0,0,0,0
7,31,63,64,197,331,251,65,38,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,27,66,66,194,328,240,44,47,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1,28,64,55,186,282,272,51,49,10,1,0,2,0,0,0,0,0,0,0,0,0,0,0
4,30,62,61,194,307,231,59,45,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2,26,75,53,194,282,251,67,50,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0
1,33,75,67,204,329,256,61,38,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,20,55,37,188,300,257,54,33,12,2,1,0,2,0,0,0,0,0,0,0,0,0,0
5,19,61,58,182,303,253,57,43,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2,35,92,63,237,306,274,52,30,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2,22,74,75,197,309,257,53,29,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0
5,43,72,68,243,322,262,60,39,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0
5,22,63,47,199,333,267,65,37,8,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3,32,53,64,186,307,282,69,49,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2,32,59,47,175,271,287,73,45,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2,23,72,53,194,305,250,56,47,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3,29,66,53,161,303,278,64,25,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1,26,44,53,202,317,292,55,32,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10,36,64,52,191,282,271,54,43,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0
5,34,63,59,205,291,256,47,40,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7,48,106,93,224,349,247,50,17,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0
9,46,92,62,241,363,261,43,36,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10,39,110,94,292,348,226,50,29,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0
9,59,110,75,289,345,254,59,46,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7,52,106,88,255,364,218,54,30,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,60,98,75,215,350,229,43,29,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0
5,35,98,68,233,318,281,68,29,12,2,0,1,1,0,0,0,0,0,0,0,0,0,0
6,34,91,86,252,336,261,51,36,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0
4,39,75,79,259,319,236,44,28,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2,24,47,60,185,310,257,42,36,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2,21,52,46,160,299,265,62,38,9,4,2,1,0,1,0,0,0,0,0,0,0,0,0
4,14,43,37,121,249,274,51,50,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0
7,25,69,45,199,294,261,47,38,8,2,1,2,0,0,0,0,0,0,0,0,0,0,0
4,28,60,46,184,302,261,71,42,14,4,1,0,0,0,0,0,0,0,0,0,0,0,0
4,18,61,54,194,307,279,57,34,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,41,53,52,200,277,258,63,35,9,2,2,1,1,0,0,0,0,0,0,0,0,0,0
4,20,54,52,196,321,270,64,30,10,3,6,1,0,0,0,0,0,0,0,0,0,0,0
1,22,65,40,163,270,262,61,38,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,26,48,55,211,324,257,54,37,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0
3,12,51,52,170,257,282,44,49,10,4,2,1,0,0,0,0,0,0,0,0,0,0,0
4,25,53,48,169,299,284,60,32,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0
5,26,62,54,208,295,288,50,39,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,52,85,46,224,303,265,53,36,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0
8,43,95,68,249,344,253,48,39,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0
5,26,52,44,163,271,283,56,50,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0
4,26,62,42,171,304,249,64,33,11,6,2,0,1,0,0,0,0,0,0,0,0,0,0
3,20,43,38,160,281,285,56,44,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2,24,55,49,187,285,259,46,37,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0
9,47,92,78,215,355,253,52,26,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10,42,94,79,218,327,235,51,35,6,3,2,0,1,0,0,0,0,0,0,0,0,0,0
6,54,106,86,245,339,255,52,28,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2,51,92,108,255,293,204,58,41,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
8,48,115,76,252,359,234,52,27,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0
6,56,93,112,231,389,237,51,28,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11,46,115,77,247,386,256,52,27,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,46,96,85,250,323,238,66,41,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0
