0.405um,0.56um,0.83um,1.15um,1.5um,2um,2.65um,3.5um,4.6um,5.85um,7.25um,9um,11um,13um,15um,17um,19um,21um,23.5um,26.5um,29.5um,32.5um,35.5um,38.5um
2,9,33,21,71,198,258,100,45,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0
1,13,23,24,88,183,263,88,66,15,4,2,0,0,0,0,0,0,0,0,0,0,0,0
1,14,27,26,85,212,246,80,44,16,5,2,1,0,0,0,0,0,0,0,0,0,0,0
3,22,47,49,133,252,264,67,51,15,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3,10,35,42,103,213,293,66,52,13,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1,35,48,38,134,251,283,59,54,20,7,0,2,1,0,0,0,0,0,0,0,0,0,0
4,24,39,41,142,247,304,46,52,10,4,2,2,0,0,0,0,0,0,0,0,0,0,0
1,20,51,25,131,231,267,69,61,13,9,2,0,0,0,0,0,0,0,0,0,0,0,0
2,21,63,47,162,245,303,51,62,11,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3,39,63,61,189,301,276,67,44,13,3,0,2,1,0,0,0,0,0,0,0,0,0,0
11,32,64,55,189,292,278,53,31,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8,24,81,67,184,285,305,53,35,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7,43,56,73,161,298,265,57,52,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,76,67,186,284,292,65,31,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7,43,73,57,192,277,294,71,49,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,27,85,55,187,289,270,55,48,18,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3,39,68,63,188,293,250,60,41,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0
6,36,62,58,198,292,262,59,36,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,72,62,190,279,258,61,33,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,22,69,47,185,258,255,61,56,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2,15,69,35,170,275,306,59,54,11,2,0,1,0,1,0,0,0,0,0,0,0,0,0
1,12,25,30,98,183,262,62,63,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0
1,6,18,17,61,159,248,94,71,21,8,2,1,0,0,0,0,0,0,0,0,0,0,0
0,13,30,18,71,179,258,83,71,14,5,0,0,1,0,0,0,0,0,0,0,0,0,0
5,28,55,40,171,262,284,58,51,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2,36,93,56,197,320,241,48,46,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,24,27,88,184,261,96,57,17,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,13,63,35,149,244,281,81,56,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18,54,47,159,283,300,52,38,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
8,29,76,56,162,278,291,80,67,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,26,69,57,158,250,277,62,57,11,9,1,0,0,0,0,0,0,0,0,0,0,0,0
4,27,80,56,156,270,290,56,44,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,31,48,54,175,311,288,81,41,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,28,23,95,204,272,60,52,14,2,2,2,0,0,0,0,0,0,0,0,0,0,0
1,15,25,28,92,191,243,74,47,15,2,5,0,1,0,0,0,0,0,0,0,0,0,0
1,9,25,28,117,195,290,83,49,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0
2,22,57,47,138,234,286,67,80,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4,24,58,48,147,265,279,74,47,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5,16,36,33,124,243,330,75,52,7,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2,18,55,53,133,233,259,63,43,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,8,26,20,67,179,242,87,49,23,3,1,0,0,0,0,0,0,0,0,0,0,0,0
3,16,55,44,121,222,233,62,52,19,3,4,0,0,0,0,0,0,0,0,0,0,0,0
2,13,22,28,85,152,258,84,43,16,5,4,1,0,0,1,0,0,0,0,0,0,0,0
1,15,24,26,75,170,250,73,68,15,11,1,1,0,0,1,0,0,0,0,0,0,0,0
0,8,19,25,83,201,251,89,46,14,6,2,0,0,0,0,0,0,0,0,0,0,0,0
0,6,18,18,72,172,250,75,55,21,7,5,1,0,0,0,0,0,0,0,0,0,0,0
2,16,47,39,129,230,261,73,40,11,3,1,1,0,0,0,0,0,0,0,0,0,0,0
6,15,46,43,158,280,255,57,47,8,2,1,1,1,0,0,0,0,0,0,0,0,0,0
3,21,45,56,163,253,259,81,40,10,5,2,0,2,0,0,0,0,0,0,0,0,0,0
1,15,32,31,117,207,279,72,55,21,6,1,2,0,0,0,0,0,0,0,0,0,0,0
1,17,41,31,121,222,284,61,47,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0
5,6,53,49,131,244,298,63,40,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1,27,71,44,162,258,277,75,34,8,5,0,1,1,0,0,0,0,0,0,0,0,0,0
2,23,57,38,145,260,268,51,41,10,5,2,1,0,0,0,0,0,0,0,0,0,0,0
2,23,43,36,135,248,299,62,50,20,5,2,1,0,0,0,0,0,0,0,0,0,0,0
1,17,46,41,143,264,264,68,63,13,4,2,0,0,0,0,0,0,0,0,0,0,0,0
4,30,61,44,155,249,275,70,46,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0
4,22,46,36,150,260,278,68,38,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2,16,47,36,151,240,280,62,32,4,6,2,1,0,1,0,0,0,0,0,0,0,0,0
6,19,60,40,152,249,253,67,46,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0
4,20,61,57,125,264,279,77,48,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1,35,66,50,188,252,246,59,44,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0
4,26,58,51,170,246,273,50,46,16,3,3,1,0,0,0,0,0,0,0,0,0,0,0
3,27,62,63,155,283,270,58,41,18,1,2,2,0,0,0,0,0,0,0,0,0,0,0
3,21,56,35,143,281,259,64,41,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0
5,20,63,46,137,248,231,72,58,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6,27,54,52,163,229,235,58,40,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0
3,17,45,40,123,236,265,52,47,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
5,9,38,35,133,252,256,62,39,13,3,1,1,0,0,0,0,0,0,0,0,0,0,0
2,24,35,43,144,248,273,51,56,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0
3,27,67,66,171,299,253,57,44,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0
5,18,36,30,127,240,289,76,52,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,20,65,39,149,266,257,63,48,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3,39,61,41,161,276,246,69,42,11,4,3,0,1,0,0,0,0,0,0,0,0,0,0
2,27,57,53,175,301,277,65,52,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,50,69,57,197,303,278,62,30,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0
6,30,71,49,171,273,246,59,40,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0
4,34,56,53,163,291,273,71,53,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15,46,42,131,222,288,67,56,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,24,20,83,152,221,76,65,20,8,4,2,0,0,0,0,0,0,0,0,0,0,0
2,16,48,32,116,231,272,75,56,14,6,1,0,0,0,0,0,0,0,0,0,0,0,0
5,18,32,26,126,225,269,78,53,17,3,1,2,0,0,0,0,0,0,0,0,0,0,0
3,18,38,31,141,216,269,70,47,11,2,2,0,0,1,0,0,0,0,0,0,0,0,0
3,20,40,47,144,259,259,69,49,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2,33,54,43,145,263,260,77,34,16,4,2,2,0,0,0,0,0,0,0,0,0,0,0
3,18,43,36,144,255,259,69,47,20,1,2,1,1,0,0,0,0,0,0,0,0,0,0
2,12,17,27,75,181,224,94,61,17,9,1,2,1,0,0,0,0,0,0,0,0,0,0
0,10,21,24,101,191,238,80,59,17,7,1,2,0,1,0,0,0,0,0,0,0,0,0
2,14,36,33,136,224,291,75,51,11,12,3,0,0,0,0,0,0,0,0,0,0,0,0
3,13,34,24,109,191,283,75,56,16,5,3,0,0,0,0,0,0,0,0,0,0,0,0
4,15,35,59,136,276,270,59,59,17,4,2,0,0,0,0,0,0,0,0,0,0,0,0
3,34,67,50,183,283,262,57,47,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0
3,16,50,47,147,273,270,61,48,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0
9,29,65,59,180,260,280,65,50,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4,27,69,51,171,286,264,56,46,7,10,1,0,0,1,0,0,0,0,0,0,0,0,0
2,19,41,33,138,238,246,66,41,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,22,52,54,174,268,255,59,53,8,1,2,0,1,1,0,0,0,0,0,0,0,0,0
6,31,73,59,181,298,275,55,35,13,2,2,2,1,0,0,0,0,0,0,0,0,0,0
0,12,38,26,131,228,282,65,35,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
0,22,52,37,165,261,258,73,32,8,3,2,1,1,0,0,0,0,0,0,0,0,0,0
3,17,63,39,150,264,252,76,47,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3,24,51,40,170,233,274,56,49,13,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1,27,64,50,134,235,255,75,44,14,6,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,20,27,49,25,12,10,1,1,0,0,0,0,0,0,0,0,0,0
0,1,0,1,7,31,92,62,73,30,10,8,1,0,1,0,0,0,0,0,0,0,0,0
2,4,22,40,82,165,223,52,51,12,7,5,2,0,0,0,0,0,0,0,0,0,0,0
0,0,1,3,18,31,117,70,74,26,9,5,0,2,0,0,0,0,1,0,0,0,0,0
0,4,9,10,33,78,186,83,65,28,7,4,4,1,0,0,0,0,0,0,0,0,0,0
0,0,3,6,20,36,139,78,78,30,12,8,0,1,0,0,0,0,0,0,0,0,0,0
4,28,67,56,170,278,249,64,40,16,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2,8,15,21,77,173,271,87,44,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,68,52,159,294,274,48,27,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6,26,57,54,163,301,286,68,35,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8,31,60,54,183,295,303,69,41,7,2,0,2,1,0,0,0,0,0,0,0,0,0,0
3,37,88,54,210,313,278,58,52,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6,39,85,48,174,282,237,51,35,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0
7,32,76,67,183,299,268,51,35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,36,76,51,193,289,261,66,52,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,31,86,71,194,319,265,57,32,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7,49,76,61,215,280,247,48,37,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0
6,41,63,66,232,279,236,49,29,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,32,64,57,169,272,241,67,35,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2,16,45,42,159,264,249,64,56,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2,11,29,21,121,179,287,65,55,13,2,1,1,0,0,0,0,0,0,0,0,0,0,0
4,13,27,21,114,199,252,67,38,11,3,3,1,1,0,0,0,0,0,0,0,0,0,0
